title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
Stagnate,2002,5,NA,5.9,10,14.5,0,14.5,0,24.5,14.5,45.5,0,0,0,,0,0,0,0,0,0,1
Meet the Stewarts,1942,73,NA,7.1,6,0,0,0,0,0,0,34.5,34.5,0,34.5,,0,0,1,0,0,0,0
In the Ghetto,1999,23,NA,8,5,0,24.5,0,0,0,0,0,24.5,0,64.5,,0,0,0,0,0,0,1
Room at the Top,1959,115,NA,8,431,4.5,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
"Key, The",1934,71,NA,5.5,35,4.5,4.5,4.5,4.5,14.5,44.5,24.5,4.5,0,4.5,,0,0,0,1,0,0,0
Divine carcasse,1998,88,NA,5.5,22,0,0,74.5,0,0,4.5,14.5,0,0,4.5,,0,0,0,0,1,0,0
Mothers and Daughters,2004,83,NA,9.4,22,0,0,0,0,0,4.5,4.5,4.5,44.5,44.5,,0,0,0,1,0,0,0
Ulisse,1955,116,NA,6.1,297,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Flagpole Jitters,1956,16,NA,5.5,28,14.5,14.5,4.5,14.5,24.5,14.5,14.5,4.5,0,4.5,,0,0,1,0,0,0,1
Tancul,2003,67,NA,6.2,9,34.5,0,0,0,0,14.5,0,14.5,14.5,34.5,,0,0,1,0,0,0,0
Jian gui 2,2004,90,NA,5.5,322,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Charlie McCarthy, Detective",1939,65,NA,6.6,17,4.5,0,0,14.5,4.5,24.5,0,24.5,0,14.5,,0,0,1,0,0,0,0
In Search of Noah's Ark,1976,95,NA,4.3,55,14.5,0,4.5,24.5,14.5,14.5,14.5,4.5,0,4.5,,0,0,0,0,1,0,0
Evolver,1995,84,NA,4.8,198,14.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Song of the Islands,1942,76,NA,6.1,49,4.5,0,4.5,4.5,14.5,24.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
Bananas,1971,82,2000000,7.1,4252,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,PG-13,0,0,1,0,0,0,0
"Touch of Sweden, A",1971,59,NA,4.7,12,24.5,0,0,0,0,24.5,4.5,14.5,0,24.5,,0,0,0,0,0,0,0
Tod eines Fremden,1973,113,NA,4.9,7,0,14.5,0,0,44.5,14.5,0,14.5,0,14.5,,0,0,0,1,0,0,0
Bez znieczulenia,1978,135,NA,7.1,68,4.5,0,4.5,4.5,4.5,4.5,14.5,44.5,14.5,14.5,,0,0,0,1,0,0,0
Arajin to maho no ranpu,1982,65,NA,6.9,18,4.5,0,0,4.5,0,24.5,0,0,14.5,45.5,,0,1,0,0,0,0,0
Doktor Glas,1968,83,NA,5,10,0,0,0,14.5,24.5,44.5,24.5,0,0,14.5,,0,0,0,1,0,0,0
Dutch Treat,1986,94,NA,4.4,43,24.5,4.5,4.5,4.5,0,4.5,14.5,4.5,4.5,34.5,,0,0,0,0,0,0,0
"Free Frenchman, The",1989,60,NA,9.2,6,0,0,0,0,0,0,14.5,0,34.5,45.5,,0,0,0,0,0,0,0
Harpya,1979,9,NA,7.4,49,4.5,4.5,4.5,14.5,4.5,4.5,14.5,14.5,24.5,14.5,,0,1,0,0,0,0,1
Hristina,1960,81,NA,6.4,8,0,0,0,0,14.5,24.5,34.5,24.5,0,0,,0,0,1,0,0,0,0
It Happened on 5th Avenue,1947,116,1700000,7.6,69,0,0,0,0,4.5,4.5,4.5,14.5,14.5,64.5,,0,0,1,0,0,0,0
Animal Instincts II,1994,95,NA,4.1,173,4.5,4.5,4.5,4.5,14.5,4.5,4.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
Lacenaire,1990,120,NA,7,65,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,0,0
Carnival of Rhythm,1941,18,NA,2.6,6,34.5,14.5,14.5,0,0,14.5,0,14.5,0,0,,0,0,0,0,0,0,1
"Playbirds, The",1978,89,NA,3.1,19,24.5,14.5,14.5,0,0,14.5,14.5,4.5,24.5,14.5,,0,0,0,1,0,0,0
Grzeszny zywot Franciszka Buly,1980,106,NA,5.4,7,0,0,0,14.5,24.5,14.5,24.5,0,14.5,0,,0,0,0,0,0,0,0
"Strongest Man in the World, The",1975,92,NA,5.4,302,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Radio Stars on Parade,1945,69,NA,7.1,9,0,0,14.5,14.5,14.5,14.5,24.5,24.5,0,14.5,,0,0,1,0,0,0,0
Irma Vep,1996,97,NA,6.7,959,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
"Final Terror, The",1983,82,NA,3.4,141,14.5,14.5,14.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Man Without a Body, The",1957,80,NA,4.3,23,14.5,4.5,14.5,24.5,4.5,4.5,4.5,4.5,0,14.5,,0,0,0,0,0,0,0
"Tigre, Il",1967,105,NA,5.4,41,4.5,4.5,0,14.5,4.5,14.5,24.5,14.5,4.5,4.5,,0,0,1,1,0,0,0
Tupac Amaru,1984,95,NA,6.9,8,24.5,0,0,0,0,14.5,14.5,0,0,45.5,,0,0,0,0,0,0,0
Winning Your Wings,1942,18,NA,6.8,24,0,0,14.5,0,4.5,24.5,34.5,4.5,4.5,14.5,,0,0,0,0,1,0,1
Vlak u snijegu,1976,84,NA,7.7,17,0,0,0,0,4.5,4.5,14.5,34.5,14.5,24.5,,0,0,0,0,0,0,0
Fatal Sky,1990,92,NA,5.6,20,0,4.5,14.5,4.5,34.5,14.5,14.5,4.5,4.5,0,,1,0,0,0,0,0,0
All the Stage Is a World,2005,89,12000,7,7,14.5,0,0,0,14.5,0,14.5,24.5,0,24.5,,0,0,1,1,1,0,0
How to Cheat in the Leaving Certificate,1997,80,NA,6,19,14.5,14.5,0,0,0,4.5,24.5,14.5,4.5,34.5,,0,0,0,0,0,0,0
"Unbeliever, The",1918,80,NA,8.9,5,0,0,24.5,0,0,0,0,64.5,24.5,0,,0,0,0,1,0,0,0
Saved From the Titanic,1912,10,NA,7.9,23,14.5,0,4.5,0,4.5,4.5,4.5,4.5,4.5,64.5,,0,0,0,0,0,0,1
Bad Habits,1999,13,NA,7,5,0,0,0,0,0,0,64.5,44.5,0,0,,0,0,1,0,0,0,1
Purple Triangles,1991,25,NA,8.1,22,14.5,0,0,4.5,0,0,0,4.5,4.5,64.5,,0,0,0,0,1,0,1
"Syrian Bride, The",2004,96,NA,8.3,108,4.5,0,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,,0,0,1,1,0,0,0
"Lottery Bride, The",1930,80,NA,5.7,17,0,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,1,0
Nathalie,1957,95,NA,5.6,7,0,0,14.5,0,14.5,14.5,44.5,0,0,14.5,,0,0,1,0,0,0,0
Kaitei gunkan,1963,89,NA,5.1,69,4.5,4.5,4.5,4.5,14.5,4.5,14.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
"Honneur de la tribu, L'",1993,90,NA,3.2,8,0,0,14.5,14.5,0,0,0,0,24.5,45.5,,0,0,1,0,0,0,0
Love at Large,1990,97,NA,6,292,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,4.5,4.5,,0,0,0,0,0,1,0
Houseguest,1995,113,NA,5.7,839,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Keeping Up with the Joneses,1915,3,NA,5.8,5,0,0,0,0,44.5,64.5,0,0,0,0,,0,1,0,0,0,0,1
"Easy Riders, Raging Bulls: How the Sex, Drugs and Rock 'N' Roll Generation Saved Hollywood",2003,119,NA,7.1,307,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,14.5,,0,0,0,0,1,0,0
Single Room Furnished,1968,93,NA,3.9,39,14.5,4.5,4.5,24.5,4.5,4.5,14.5,4.5,0,24.5,,0,0,0,1,0,0,0
"Elephant Man, The",1980,124,5000000,8.2,16422,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
All About Annette,1982,72,NA,4.7,5,0,0,0,24.5,24.5,24.5,24.5,0,0,24.5,,0,0,0,0,0,0,0
"Crime Doctor's Courage, The",1945,70,NA,6.8,6,0,0,14.5,0,14.5,14.5,34.5,14.5,0,0,,0,0,0,0,0,0,0
Hasta cierto punto,1983,68,NA,6.2,25,0,0,4.5,4.5,14.5,14.5,14.5,24.5,24.5,4.5,,0,0,0,1,0,0,0
Ludwig,1972,240,NA,7.4,406,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,0,0,0,1,0,0,0
Leeches!,2003,85,NA,2.4,129,34.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,R,0,0,0,0,0,0,0
We Live Again,1934,85,NA,5.9,41,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Headline Shooter,1933,61,NA,5.7,11,0,0,0,4.5,24.5,24.5,24.5,4.5,0,0,,0,0,0,0,0,1,0
Mash'd,1976,75,NA,7.2,8,14.5,0,0,0,0,14.5,0,24.5,45.5,0,,0,0,0,0,0,0,0
Homage,1995,97,NA,5.4,59,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Justine de Sade,1972,104,NA,5.1,26,4.5,4.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
Legend of the Spirit Dog,1997,86,NA,3,19,14.5,14.5,0,0,4.5,4.5,0,24.5,0,34.5,PG,0,0,0,1,0,0,0
Cantando dietro i paraventi,2003,98,NA,6,106,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Morgane et ses nymphes,1971,79,NA,5.1,13,0,0,4.5,14.5,34.5,4.5,24.5,4.5,0,0,,0,0,0,0,0,0,0
Burlesk Queen,1977,129,NA,6.5,6,0,0,0,0,0,14.5,0,0,34.5,45.5,,0,0,0,1,0,0,0
Bayan ko: Kapit sa patalim,1984,108,NA,7.4,17,4.5,0,0,4.5,0,4.5,0,4.5,14.5,45.5,,0,0,0,1,0,0,0
Niemandsland,1931,93,NA,5.9,7,0,14.5,0,0,0,0,14.5,14.5,24.5,24.5,,0,0,0,0,0,0,0
Anna Karenina,1997,108,NA,5.6,706,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,PG-13,0,0,0,1,0,1,0
24 horas de placer,1969,95,NA,8.1,7,0,0,0,0,0,24.5,0,24.5,14.5,24.5,,0,0,1,0,0,0,0
We Were Dancing,1942,95,NA,5.9,30,4.5,0,4.5,4.5,24.5,24.5,34.5,4.5,0,0,,0,0,1,0,0,0,0
Malenkaya Vera,1988,110,NA,6.8,199,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
Triggermen,2002,96,12000000,5.8,317,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,1,0,0,0,0
Julia Has Two Lovers,1991,86,NA,4.6,152,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,1,0,1,0
Helping Grandma,1931,20,NA,7.7,31,0,0,4.5,4.5,4.5,4.5,4.5,24.5,4.5,44.5,,0,0,1,0,0,0,1
Porky's Double Trouble,1937,8,NA,7.1,9,14.5,0,0,0,14.5,14.5,34.5,34.5,0,0,,0,1,1,0,0,0,1
Luther,2003,121,NA,7.1,1567,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,PG-13,0,0,0,1,0,0,0
Es geschah am 20. Juli,1955,75,NA,7.1,29,0,0,0,0,4.5,24.5,34.5,34.5,4.5,4.5,,0,0,0,1,0,0,0
"Juego de Arcibel, El",2003,115,NA,6.1,39,14.5,4.5,0,0,4.5,4.5,14.5,14.5,24.5,14.5,,0,0,0,1,0,0,0
Star Spangled Rhythm,1942,99,NA,6.3,94,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Kneel Before Me,1983,77,NA,7.5,11,0,0,0,0,4.5,0,14.5,4.5,4.5,45.5,,0,0,0,0,0,0,0
Jowita,1967,91,NA,5.2,8,0,0,14.5,0,0,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Gaucho, Il",1965,110,NA,6.1,30,4.5,0,0,4.5,4.5,34.5,34.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
Pin-Pon: Le film,1999,80,NA,2.5,15,45.5,4.5,4.5,0,24.5,0,4.5,4.5,0,0,,0,0,1,0,0,0,0
Bank Alarm,1937,61,NA,4.5,5,0,24.5,24.5,0,0,64.5,0,0,0,0,,0,0,0,1,0,0,0
I tvillingernes tegn,1975,97,NA,4.4,31,4.5,14.5,4.5,14.5,14.5,24.5,4.5,0,4.5,0,,0,0,1,0,0,1,0
Richard III,1912,55,30000,6.9,24,4.5,4.5,0,0,4.5,14.5,24.5,34.5,4.5,4.5,,0,0,0,1,0,0,0
Joyriders,1989,96,NA,5.7,8,0,0,0,24.5,14.5,0,34.5,24.5,0,0,,1,0,0,1,0,1,0
Devadasu,1953,191,NA,9.4,7,0,0,0,0,0,0,0,24.5,0,74.5,,0,0,0,1,0,0,0
Celebration: The Music of Pete Townshend and The Who,1994,180,NA,9.7,9,0,0,0,0,0,0,14.5,14.5,34.5,44.5,,0,0,0,0,1,0,0
"Prince of Thieves, The",1948,72,NA,5.2,6,0,0,64.5,0,0,0,0,14.5,14.5,0,,0,0,0,1,0,0,0
"Student von Prag, Der",1935,87,NA,6.1,5,0,0,0,0,24.5,0,44.5,24.5,24.5,0,,0,0,0,0,0,0,0
"Reason to Live, A",1976,30,NA,7.2,15,4.5,0,0,4.5,14.5,0,4.5,24.5,44.5,0,,0,0,0,0,0,0,1
"Young Swingers, The",1963,71,NA,3.3,12,34.5,14.5,4.5,4.5,14.5,4.5,4.5,0,0,0,,0,0,1,1,0,0,0
Amazing Tails 1,1987,70,NA,4.8,5,0,0,24.5,44.5,0,0,0,24.5,0,24.5,,0,0,0,0,0,0,0
Last Minute,2004,83,NA,6.9,6,0,0,0,0,0,0,14.5,0,14.5,64.5,,0,0,0,1,0,0,0
"Ambassador, The",1984,97,NA,5.3,81,4.5,4.5,4.5,14.5,34.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Violents, Les",1958,92,NA,7.8,7,0,0,0,0,14.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Gorp,1980,90,NA,3.7,69,24.5,4.5,4.5,14.5,4.5,4.5,4.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"Tonto Kid, The",1934,61,NA,4.4,5,0,24.5,0,44.5,24.5,0,24.5,0,0,0,,0,0,0,0,0,0,0
Darkness at High Noon: The Carl Foreman Documents,2002,120,NA,3.8,19,24.5,4.5,0,0,14.5,0,0,14.5,14.5,34.5,,0,0,0,1,1,0,0
"Okay, America!",1932,78,NA,6.9,8,0,0,0,0,14.5,14.5,34.5,34.5,0,0,,0,0,0,1,0,0,0
Machibuse,1970,117,NA,6.8,65,0,0,4.5,4.5,4.5,4.5,34.5,14.5,14.5,14.5,,0,0,0,1,0,0,0
Kailangan kita,2002,105,NA,6.2,11,0,0,0,0,0,34.5,4.5,24.5,4.5,14.5,,0,0,0,1,0,1,0
"Enfants du marais, Les",1999,115,NA,7.3,648,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,,0,0,1,1,0,0,0
Mast,1999,153,NA,6,56,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,,0,0,0,0,0,1,0
"Singing Fool, The",1928,105,NA,6.8,24,0,4.5,4.5,4.5,14.5,24.5,14.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
Tarnished Lady,1931,83,NA,5.9,12,0,0,0,4.5,14.5,4.5,24.5,34.5,4.5,0,,0,0,0,1,0,0,0
Story of a Bad Boy,1999,85,NA,5.1,32,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Jitterbug Follies,1939,9,NA,7.5,18,0,0,0,4.5,14.5,14.5,24.5,24.5,4.5,4.5,,0,1,1,0,0,0,1
Seitenstechen,1985,88,NA,3,68,24.5,24.5,4.5,14.5,4.5,4.5,4.5,4.5,0,4.5,,0,0,1,0,0,0,0
Yellow Bird,2001,30,100000,8,21,0,4.5,0,0,4.5,0,14.5,14.5,14.5,34.5,,0,0,0,1,0,0,1
"Witches, The",1990,91,NA,6.4,2210,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Toxic Avenger Part III: The Last Temptation of Toxie, The",1989,102,NA,3.3,337,14.5,14.5,14.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Your Friends & Neighbors,1998,100,5000000,6.4,2659,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,R,0,0,1,1,0,0,0
"Trap, The",1966,106,NA,7.2,178,4.5,0,0,4.5,4.5,4.5,14.5,14.5,24.5,44.5,,0,0,0,1,0,1,0
Betty Boop and the Little King,1936,7,NA,7.3,28,0,4.5,4.5,0,4.5,24.5,14.5,24.5,14.5,14.5,,0,1,1,0,0,0,1
Burying Dvorak,2003,19,5000,9.4,8,0,0,0,0,0,0,0,24.5,14.5,64.5,,0,0,1,0,0,0,1
Spring,2002,7,NA,6.2,6,0,0,0,0,0,64.5,0,14.5,0,14.5,,0,1,0,1,0,0,1
"Ginecologo della mutua, Il",1977,78,NA,4.1,21,4.5,14.5,4.5,24.5,0,14.5,4.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Stormchasers,1995,38,NA,7.3,33,0,0,0,4.5,4.5,14.5,34.5,24.5,4.5,0,,0,0,0,0,1,0,1
Chamber of Horrors,1966,80,NA,5.4,93,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Champion,2002,117,NA,6.3,79,4.5,4.5,4.5,4.5,14.5,4.5,44.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Blessed Event,1932,80,NA,7.3,82,0,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,1,1,0,0,0
"Mannetjesmaker, De",1983,110,NA,5.7,9,0,0,0,14.5,14.5,24.5,24.5,24.5,0,14.5,,0,0,0,0,0,0,0
Dirty Work,1933,19,NA,7.5,140,4.5,0,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,1,0,0,0,1
"Man Who Played God, The",1932,81,NA,7.3,120,0,0,4.5,4.5,4.5,4.5,4.5,4.5,14.5,45.5,,0,0,0,1,0,0,0
Ansichten eines Clowns,1976,111,NA,6.4,27,0,4.5,4.5,4.5,4.5,24.5,4.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Wolf Blood,1925,68,NA,6.2,8,0,0,14.5,0,0,34.5,34.5,14.5,0,0,,0,0,0,1,0,0,0
Brennende Betten,1988,85,NA,7.3,7,0,0,14.5,0,0,0,24.5,44.5,0,14.5,,0,0,1,1,0,1,0
Zadah tela,1983,99,NA,6,20,0,0,0,14.5,4.5,0,24.5,34.5,14.5,24.5,,0,0,0,1,0,0,0
"Kiss, The",1988,101,NA,4.7,274,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Maman que man,1982,55,NA,9.5,6,0,0,0,0,0,0,0,34.5,34.5,34.5,,0,0,0,0,0,0,0
"Object of Beauty, The",1991,103,NA,5.4,449,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,1,0,0,0
Murder Elite,1985,98,NA,4.7,9,0,0,14.5,24.5,14.5,14.5,14.5,14.5,0,24.5,,0,0,0,1,0,0,0
"Bright Lights, Big City",1988,110,NA,5.2,1461,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Trial and Error,1997,98,NA,5.5,1722,4.5,4.5,4.5,14.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,1,0
"Rutherford County Line, The",1987,98,NA,3.5,6,0,0,14.5,0,34.5,0,14.5,14.5,0,14.5,,1,0,0,0,0,0,0
Cabeza de Vaca,1991,111,NA,7,204,4.5,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,1,0,0,0,0,0,0
Morte di un amico,1959,95,NA,7,9,0,0,0,0,0,24.5,24.5,34.5,24.5,0,,0,0,0,1,0,0,0
Q Planes,1939,82,NA,6.3,72,0,0,0,4.5,14.5,24.5,34.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
"Roman de Lulu, Le",2001,88,NA,5.4,60,4.5,4.5,14.5,4.5,24.5,24.5,24.5,4.5,4.5,4.5,,0,0,0,0,0,1,0
Mondo Freudo,1966,80,NA,4,17,14.5,4.5,4.5,24.5,4.5,0,14.5,14.5,0,4.5,,0,0,0,0,1,0,0
Dependencia sexual,2003,104,NA,6,169,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Tiger Woman, The",1944,196,NA,7.2,23,0,0,0,4.5,0,14.5,14.5,4.5,34.5,14.5,,0,0,0,0,0,0,0
Millhouse,1971,92,NA,6.7,52,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,1,0,0
"Insegnante balla... con tutta la classe, L'",1978,83,NA,3,18,14.5,14.5,14.5,4.5,0,14.5,4.5,24.5,0,4.5,,0,0,1,0,0,0,0
"Luckiest Guy in the World, The",1946,21,NA,6.9,9,0,0,0,0,0,24.5,44.5,14.5,24.5,0,,0,0,0,0,0,0,1
"Ballade des Dalton, La",1978,82,NA,6.3,112,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,1,1,0,0,0,0
"Petite apocalypse, La",1993,110,NA,6.1,41,4.5,0,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Luchadoras contra la momia, Las",1964,85,NA,2.7,39,24.5,14.5,14.5,4.5,4.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
In the Shadow of the Reich: Nazi Medicine,1997,54,NA,6,7,0,0,0,14.5,0,24.5,24.5,14.5,0,14.5,,0,0,0,0,1,0,0
Telling Nicholas,2002,85,NA,6.8,90,4.5,0,4.5,0,4.5,0,4.5,4.5,4.5,84.5,,0,0,0,1,0,0,0
DoppelPack,2000,88,NA,6.3,71,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
"Secret Life of an American Wife, The",1968,92,NA,5,25,4.5,0,4.5,14.5,34.5,24.5,4.5,4.5,0,4.5,,0,0,1,0,0,0,0
Amor bandido,1979,95,NA,6.3,85,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,,0,0,0,1,0,0,0
"Lobo Paramilitary Christmas Special, The",2002,13,2400,3.5,35,4.5,4.5,0,0,4.5,4.5,4.5,4.5,14.5,45.5,,1,0,1,0,0,0,1
This Gun for Hire,1942,80,NA,7.7,571,4.5,4.5,4.5,4.5,4.5,4.5,24.5,34.5,14.5,14.5,,0,0,0,0,0,0,0
Super Duper,2000,6,NA,3.3,7,14.5,0,0,14.5,0,0,0,44.5,0,24.5,,0,0,1,0,0,0,1
"Midsummer Night's Dream, A",1935,142,NA,6.9,367,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,0,1,0,0,1,0
Rambling 'Round Radio Row #4,1932,10,NA,6.2,6,0,0,14.5,0,34.5,14.5,0,14.5,0,14.5,,0,0,0,0,0,0,1
Mi nombre es sombra,1996,90,NA,7.2,21,4.5,4.5,0,0,4.5,14.5,4.5,4.5,24.5,14.5,,0,0,0,1,0,0,0
Free Willy 2: The Adventure Home,1995,95,NA,4.3,1544,14.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,PG,0,0,0,1,0,0,0
Ene bene,2000,104,NA,7,48,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,4.5,4.5,,0,0,0,0,0,0,0
"Tzanabetis, O",1969,94,NA,8.3,7,0,0,0,0,0,14.5,0,44.5,24.5,14.5,,0,0,1,0,0,0,0
"Gan, Ha-",1977,90,NA,6,14,0,0,4.5,24.5,0,24.5,0,24.5,0,24.5,,0,0,0,1,0,0,0
Wiz on Down the Road,1978,13,NA,4.8,18,24.5,0,4.5,4.5,4.5,0,4.5,4.5,4.5,34.5,,0,0,0,0,0,0,1
Forget Me Not,1936,73,NA,4.2,13,4.5,0,14.5,0,4.5,4.5,24.5,24.5,0,14.5,,0,0,0,1,0,1,0
Jeon tae-il,1996,92,NA,5,40,14.5,0,0,4.5,4.5,4.5,24.5,14.5,24.5,24.5,,0,0,0,1,0,0,0
Jungle Man,1941,63,NA,4.6,8,14.5,0,0,34.5,24.5,0,14.5,14.5,0,0,,0,0,0,0,0,0,0
South of Suez,1940,86,NA,6,23,0,0,0,4.5,14.5,34.5,24.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Piazza pulita,1972,90,NA,2.7,9,14.5,24.5,24.5,14.5,14.5,0,0,14.5,0,14.5,,1,0,0,1,0,0,0
"Restless Years, The",1958,86,NA,5.4,23,0,0,0,14.5,14.5,24.5,4.5,14.5,0,14.5,,0,0,0,1,0,0,0
"North Star, The",1943,108,NA,6,115,4.5,4.5,4.5,14.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Jenseits des Krieges,1996,117,NA,1.6,7,24.5,0,0,0,0,0,0,14.5,44.5,14.5,,0,0,0,0,1,0,0
Dreams of Glass,1970,83,NA,4.4,9,0,14.5,14.5,0,34.5,14.5,14.5,0,0,24.5,,0,0,0,1,0,0,0
Have You Ever Wondered?,1947,10,NA,6,10,0,0,14.5,34.5,14.5,0,34.5,14.5,0,14.5,,0,0,1,0,0,0,1
Plankton,1994,86,250000,4.2,47,14.5,14.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Tobor the Great,1954,77,NA,4.2,65,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Point of View,1990,90,NA,1.7,9,34.5,0,0,0,0,0,14.5,0,0,45.5,,0,0,0,1,0,0,0
Moi et mon blanc,2003,97,NA,7,11,4.5,0,0,0,0,4.5,44.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
"Arizona Ranger, The",1948,64,NA,6.7,20,0,4.5,0,0,0,24.5,34.5,14.5,14.5,24.5,,0,0,0,0,0,0,0
Thunder in the City,1937,87,NA,5.9,23,0,0,14.5,4.5,14.5,24.5,24.5,4.5,0,4.5,,0,0,0,1,0,0,0
Kustom Kar Kommandos,1965,3,NA,6.6,106,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,1
