title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
"Vieille qui marchait dans la mer, La",1991,95,NA,7.1,74,4.5,4.5,0,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
"Psychotronic Man, The",1980,90,NA,1.8,34,64.5,4.5,4.5,0,0,14.5,0,0,0,4.5,,0,0,0,0,0,0,0
Living in Oblivion,1995,90,NA,7.4,3438,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,R,0,0,1,1,0,0,0
Lulu in Berlin,1984,50,NA,6.1,10,0,0,0,0,14.5,34.5,14.5,34.5,0,24.5,,0,0,0,0,1,0,0
Syntipukki,1957,95,NA,6,8,0,0,0,14.5,14.5,14.5,14.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Pickpocket,1959,79,NA,7.8,596,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
"Story of the Kelly Gang, The",1906,70,2250,6,13,4.5,0,0,0,14.5,0,4.5,14.5,0,45.5,,0,0,0,0,0,0,0
Fiebre,1970,90,NA,5.1,14,4.5,0,14.5,0,4.5,14.5,0,4.5,4.5,44.5,,0,0,0,1,0,0,0
Legion of the Night,1995,85,80000,4,27,24.5,4.5,14.5,4.5,14.5,4.5,0,4.5,4.5,24.5,,1,0,0,0,0,0,0
Julius Caesar,1953,120,NA,7.5,1094,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Specialisti, Gli",1970,104,NA,5.6,18,4.5,0,0,0,24.5,14.5,14.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Colorado Sundown,1952,67,NA,6.3,12,0,0,0,4.5,34.5,4.5,24.5,14.5,0,4.5,,0,0,0,0,0,0,0
Zhertva vechernyaya,1987,20,NA,7.7,11,0,0,0,0,14.5,0,0,14.5,0,64.5,,0,0,0,0,0,0,1
"Bride and the Beast, The",1958,78,NA,2.3,42,44.5,14.5,14.5,4.5,4.5,4.5,4.5,0,4.5,14.5,,0,0,0,0,0,0,0
Night and the City,1950,96,NA,7.9,405,4.5,0,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,0,0,0,0
Dancing North,2000,98,NA,3.7,7,14.5,14.5,24.5,0,14.5,24.5,0,0,0,0,,0,0,1,0,0,0,0
Detektor,2000,104,NA,7.2,494,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,,0,0,1,1,0,0,0
Chunyudleui jeonyuksiksah,1998,105,NA,5.5,76,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
Beauty for the Asking,1939,68,NA,5.5,29,0,4.5,14.5,0,14.5,44.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Tainstvennyy ostrov,1941,75,NA,6.1,6,0,0,0,0,0,34.5,14.5,34.5,0,14.5,,0,0,0,0,0,0,0
Superstition,1982,85,NA,4.8,159,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
"Candide madame Duff, La",2000,90,NA,4,5,24.5,0,24.5,0,44.5,24.5,0,0,0,0,,0,0,0,0,0,0,0
"Vault, The",2005,87,100000,2.4,64,45.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,PG-13,1,0,0,0,0,0,0
Forgotten Heroes,2004,13,NA,8.6,5,0,0,0,0,24.5,0,0,24.5,0,64.5,,0,0,0,0,0,0,1
Chrome and Hot Leather,1971,91,NA,4.5,48,4.5,14.5,14.5,4.5,14.5,4.5,14.5,0,4.5,24.5,PG-13,1,0,0,1,0,0,0
Una di quelle,1953,98,NA,7.7,10,0,0,0,14.5,0,0,34.5,34.5,0,34.5,,0,0,0,0,0,0,0
Rex the Runt: How Dinosaurs Became Extinct,1994,73,NA,7.8,5,0,0,0,0,0,24.5,44.5,0,0,44.5,,0,1,0,0,0,0,0
Pygmalion,1938,89,350000,7.7,887,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,1,1,0,0,0
King Neptune,1932,7,NA,5.3,16,0,0,4.5,14.5,24.5,34.5,4.5,4.5,0,4.5,,0,1,0,0,0,0,1
Tarzan's Revenge,1938,70,NA,4.9,112,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,,1,0,0,0,0,0,0
"Chase, The",1994,89,NA,5.3,3224,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,,1,0,1,0,0,1,0
"Scarlet Empress, The",1934,104,900000,7.5,579,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Un pont entre deux rives,1999,95,NA,6.3,190,4.5,0,4.5,4.5,14.5,24.5,34.5,24.5,4.5,4.5,,0,0,0,1,0,1,0
Once Bitten,1985,94,3200000,4.8,1556,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Brother,2000,114,12000000,7.1,4322,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,0,0,0,0
"Erika und Klaus Mann Story, Die",2000,85,NA,6.6,40,0,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Greetings,1968,88,39000,5.6,349,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Dementia,1955,56,NA,6.5,103,4.5,4.5,4.5,4.5,4.5,24.5,4.5,14.5,14.5,34.5,,0,0,0,0,0,0,0
Prerokbe Ognja,1996,90,NA,8.1,14,0,0,0,0,0,0,24.5,14.5,14.5,44.5,,0,0,0,0,1,0,0
Rendez-vous,1985,87,NA,6.7,221,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
"Missionary, The",1982,90,NA,6.1,416,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
'38,1987,97,NA,6.6,18,4.5,4.5,4.5,0,0,0,34.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
"Millionaire for Christy, A",1951,91,NA,6.2,26,0,0,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,1,0
Filet Meow,1966,6,NA,5,12,4.5,14.5,4.5,0,4.5,24.5,4.5,24.5,0,0,,0,1,1,0,0,0,1
"Riders of the Whistling Skull, The",1937,58,NA,6.6,19,4.5,0,4.5,4.5,14.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
Bottle Rocket,1994,13,NA,7.4,457,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,,0,0,1,0,0,0,1
Ndeysaan,2002,90,NA,6.5,19,0,0,4.5,4.5,14.5,14.5,44.5,14.5,4.5,0,,0,0,0,1,0,0,0
Havanna mi amor,2000,82,NA,5.9,25,0,4.5,0,14.5,4.5,14.5,24.5,4.5,24.5,0,,0,0,0,0,1,0,0
Act of Piracy,1988,101,NA,4.2,73,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,1,0,0,0,0,0,0
"Turm der verbotenen Liebe, Der",1968,89,NA,4.7,18,24.5,14.5,4.5,14.5,14.5,24.5,4.5,0,0,0,,0,0,0,1,0,0,0
Amy,1997,9,NA,4.5,9,34.5,0,0,14.5,0,14.5,24.5,14.5,14.5,0,,0,0,0,0,0,0,1
Oublie-moi,1994,95,NA,6.9,42,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,,0,0,0,0,0,0,0
Nachbarinnen,2004,88,NA,7,9,0,14.5,0,0,0,24.5,34.5,0,24.5,14.5,,0,0,0,1,0,0,0
Dream Deceivers: The Story Behind James Vance Vs. Judas Priest,1992,60,NA,6.1,27,4.5,0,0,0,4.5,14.5,4.5,24.5,14.5,24.5,,0,0,0,0,1,0,0
Biohunter,1995,58,NA,4.8,83,4.5,4.5,4.5,14.5,4.5,14.5,24.5,4.5,4.5,14.5,,0,1,0,0,0,0,0
Jing cha gu shi III: Chao ji jing cha,1992,95,900000,6.7,2024,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,1,0,1,0,0,0,0
"Hush... Hush, Sweet Charlotte",1964,133,1900000,7.3,1293,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,0,0,0,0
Free to Love,1925,60,NA,7.5,7,0,0,0,0,14.5,14.5,0,24.5,24.5,14.5,,0,0,0,1,0,0,0
Sarons ros och gubbarna i Knohult,1968,100,NA,2.7,12,4.5,14.5,45.5,4.5,0,4.5,0,0,0,0,,0,0,1,0,0,0,0
Before the Nickelodeon: The Cinema of Edwin S. Porter,1982,60,NA,6,16,0,0,0,14.5,14.5,14.5,4.5,14.5,4.5,24.5,,0,0,0,0,1,0,0
Nightmares,1983,99,NA,4.7,268,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Fo Zhang luo han quan,1980,86,NA,5.9,60,4.5,0,4.5,0,4.5,14.5,14.5,24.5,4.5,24.5,,1,0,0,0,0,0,0
Blockade,1938,85,NA,5.8,49,0,4.5,0,14.5,24.5,24.5,14.5,14.5,4.5,0,,0,0,0,1,0,0,0
Sistole Diastole,1997,22,NA,4.8,16,4.5,34.5,0,0,4.5,4.5,24.5,14.5,0,4.5,,0,0,0,0,0,0,1
To Die For,1989,94,NA,5,94,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,1,0
Superprodukcja,2003,92,NA,5.1,80,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
Thursday,1998,87,NA,6.6,1572,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,1,0,0,0,0,0,0
Goopy Geer,1932,6,NA,5.9,12,14.5,4.5,4.5,0,14.5,24.5,0,0,4.5,14.5,,0,1,1,0,0,0,1
Exhuming Tyler,1999,22,NA,5.3,14,0,0,4.5,4.5,24.5,4.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,1
"Perfect Furlough, The",1958,93,NA,6.1,115,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
"Battle at Apache Pass, The",1952,85,NA,6.4,40,0,0,0,14.5,14.5,14.5,44.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Serpent of the Nile,1953,81,NA,4,19,0,14.5,14.5,24.5,14.5,14.5,14.5,0,4.5,0,,0,0,0,0,0,0,0
First Men in the Moon,1964,103,NA,6.3,455,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Interviews with My Next Girlfriend,2002,13,NA,6.5,23,0,4.5,0,4.5,0,0,24.5,24.5,4.5,34.5,,0,0,0,0,0,0,1
Monkey Business,1952,97,NA,7.1,1381,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,1,0,0,0,0
Cats Don't Dance,1997,75,32000000,6.4,366,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,24.5,,0,1,1,0,0,0,0
Above the Dust Level,1999,9,NA,6.5,47,0,4.5,4.5,14.5,4.5,4.5,4.5,4.5,14.5,34.5,,0,0,1,0,0,0,1
Canzoni nel mondo,1963,86,NA,7.4,5,0,0,0,0,44.5,0,24.5,0,0,44.5,,0,0,0,0,0,0,0
Excessive Force II: Force on Force,1995,88,NA,4.3,81,4.5,14.5,4.5,14.5,14.5,4.5,14.5,4.5,4.5,14.5,,1,0,0,1,0,0,0
"Chess Dispute, A",1903,1,NA,6.3,27,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,1
Out of the Inkwell,1938,6,NA,4.5,5,24.5,0,0,0,24.5,24.5,0,24.5,24.5,0,,0,1,0,0,0,0,1
Mua oi,2000,100,NA,7.5,24,4.5,0,0,4.5,0,14.5,4.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
"Cara que Mereces, A",2004,108,NA,5.7,12,4.5,0,0,4.5,4.5,34.5,24.5,0,0,14.5,,0,0,0,0,0,0,0
Burn,2002,10,NA,7.4,5,0,0,0,0,0,24.5,44.5,0,0,44.5,,0,0,0,0,0,0,1
Heat Wave,1935,72,NA,5.3,7,0,0,14.5,14.5,14.5,44.5,14.5,0,0,0,,0,0,1,0,0,0,0
"Trollenberg Terror, The",1958,84,NA,4.3,357,14.5,4.5,14.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Jagte Raho,1956,153,NA,7.9,34,0,0,0,0,4.5,0,0,14.5,4.5,74.5,,0,0,0,0,0,0,0
Buffalo Gun,1961,72,NA,4.7,5,24.5,0,0,24.5,24.5,0,24.5,24.5,0,0,,0,0,0,0,0,0,0
Leva livet,2001,95,NA,5.3,166,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Men of Respect,1991,113,NA,4.9,201,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
"Devil's Disciple, The",1959,85,NA,6.9,185,4.5,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,1,0,0,0,0
Tarnation,2003,88,0,7.7,596,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,,0,0,0,0,1,0,0
"Story of Healing, A",1997,28,NA,8.2,5,0,0,0,0,24.5,0,0,44.5,0,44.5,,0,0,0,0,1,0,1
"Chica del lunes, La",1967,78,NA,5.4,11,4.5,0,0,0,24.5,24.5,14.5,0,4.5,4.5,,0,0,0,1,0,0,0
True Blue,2001,97,NA,5.2,185,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
Innocence Lost,1987,75,NA,6.8,14,0,0,0,4.5,4.5,0,0,14.5,34.5,34.5,,0,0,0,0,0,0,0
Lorenzo's Oil,1992,129,NA,6.9,2650,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Rio Rita,1942,91,NA,5.2,79,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
River Red,1998,104,NA,5.5,63,4.5,0,4.5,4.5,14.5,14.5,34.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
Oily Hare,1952,7,NA,7.3,34,0,0,4.5,4.5,4.5,14.5,34.5,24.5,0,14.5,,0,1,1,0,0,0,1
"Lost Hurl, The",1997,6,NA,1.5,8,34.5,0,0,0,0,14.5,0,0,0,45.5,,0,1,1,0,0,0,1
Dolly Dearest,1992,93,NA,3.7,168,14.5,14.5,14.5,14.5,24.5,4.5,4.5,4.5,4.5,4.5,R,0,0,0,0,0,0,0
My Sister Eileen,1942,96,NA,7.2,60,0,4.5,0,4.5,0,14.5,14.5,24.5,14.5,24.5,,0,0,1,0,0,0,0
Thunder Rock,1943,112,NA,6.3,51,0,4.5,4.5,4.5,14.5,4.5,24.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
Dog Days,2000,24,NA,5,37,4.5,4.5,4.5,4.5,0,24.5,14.5,14.5,4.5,14.5,,0,0,0,0,0,0,1
Assault on Precinct 13,2005,109,20000000,6.3,2960,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,R,1,0,0,1,0,0,0
Gorky Park,1983,130,NA,6.6,2217,4.5,4.5,4.5,4.5,14.5,24.5,34.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Last American Virgin, The",1982,92,NA,5.3,1033,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,14.5,,0,0,1,1,0,0,0
Sugar and Spies,1966,6,NA,5.3,15,0,0,14.5,24.5,4.5,24.5,24.5,4.5,0,0,,0,1,1,0,0,0,1
Janggunui adeul,1990,108,NA,7.5,36,0,0,4.5,0,4.5,4.5,44.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
"Best Two Years, The",2003,112,NA,7,174,14.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,34.5,PG,0,0,1,0,0,0,0
Daffy's Inn Trouble,1961,6,NA,6.5,38,0,0,0,4.5,14.5,24.5,24.5,14.5,0,4.5,,0,1,1,0,0,0,1
"Letzte Ritt nach Santa Cruz, Der",1964,95,NA,3.1,12,4.5,34.5,14.5,0,4.5,14.5,4.5,0,4.5,0,,0,0,0,0,0,0,0
Men Seeking Women,1997,92,NA,3.7,69,24.5,4.5,14.5,14.5,4.5,14.5,14.5,4.5,0,4.5,,0,0,1,0,0,0,0
"Basketball Fix, The",1951,65,NA,4.6,12,4.5,4.5,0,0,14.5,44.5,14.5,4.5,0,0,,0,0,0,1,0,0,0
"Great Skycopter Rescue, The",1978,96,NA,3.1,8,24.5,14.5,0,14.5,14.5,0,0,14.5,0,24.5,,1,0,0,0,0,0,0
"Blackout, The",1997,98,NA,4.4,526,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,0,1,0,0,0
"Vampire's Ghost, The",1945,59,NA,6.7,11,0,0,0,0,24.5,24.5,0,24.5,4.5,4.5,,0,0,0,0,0,0,0
Kind Lady,1935,76,NA,6.5,18,0,0,0,0,14.5,4.5,34.5,34.5,14.5,0,,0,0,0,1,0,0,0
"Grandes vacances, Les",1967,100,NA,6.2,179,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Grosse fatigue,1994,92,NA,6.5,417,4.5,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,4.5,R,0,0,1,0,0,0,0
Manhattan Merry-Go-Round,1937,89,NA,6.4,10,0,0,0,0,24.5,24.5,34.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
"Insatisfaite, L'",1972,90,NA,4.1,6,14.5,34.5,0,0,34.5,14.5,0,0,0,0,,0,0,0,0,0,0,0
"Browning Version, The",1994,97,NA,7.2,684,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Ciudad de ciegos,1991,87,NA,7.2,9,0,14.5,0,0,0,0,44.5,34.5,14.5,0,,0,0,0,1,0,0,0
Nothing But the Tooth,1948,7,NA,6.5,21,0,14.5,0,4.5,14.5,14.5,34.5,14.5,0,4.5,,0,1,1,0,0,0,1
It's Hummer Time,1950,7,NA,6.6,12,0,0,0,0,4.5,24.5,44.5,24.5,0,0,,0,1,1,0,0,0,1
"Apple a Day, An",2003,7,NA,8.7,6,0,0,0,0,0,14.5,14.5,0,14.5,45.5,,0,0,0,1,0,0,1
"Platinum Triangle, The",1989,91,NA,2.2,6,34.5,0,0,0,14.5,0,14.5,0,14.5,14.5,,0,0,0,0,0,0,0
Chelovek s kinoapparatom,1929,68,NA,7.9,1199,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,44.5,,0,0,0,0,1,0,0
Pani minister tanczy,1937,87,NA,5.4,10,0,0,14.5,14.5,14.5,24.5,14.5,34.5,14.5,0,,0,0,1,0,0,1,0
"Big Parade of Comedy, The",1964,90,NA,6.5,71,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,4.5,14.5,,0,0,1,0,1,0,0
School's Out,1930,20,NA,7.3,56,0,4.5,0,4.5,4.5,4.5,14.5,14.5,24.5,24.5,,0,0,1,0,0,0,1
"Rajita para dos, Una",1984,91,NA,6.8,7,14.5,0,0,0,0,14.5,0,74.5,0,0,,0,0,0,0,0,0,0
Satyricon,1969,129,3000000,6.5,1879,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,1,1,0,1,0
"Mazzetta, La",1978,110,NA,7,6,0,0,0,0,0,0,64.5,14.5,0,14.5,,0,0,1,0,0,0,0
Uncle Buck,1989,100,NA,6.3,6716,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,1,0,0,0
"Jesse 'The Body' Ventura: The Man, the Myth, the Legend",1999,60,NA,4.4,29,24.5,14.5,0,4.5,14.5,24.5,14.5,14.5,0,4.5,,0,0,0,0,1,0,0
Scrooge McDuck and Money,1967,15,NA,4.9,53,14.5,4.5,0,0,4.5,4.5,24.5,4.5,4.5,24.5,,0,1,1,0,0,0,1
"Hire: Beat the Devil, The",2002,11,NA,7.1,729,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,1,0,1,0,0,0,1
Breaking Point,1993,92,NA,4.8,69,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Villa Rides,1968,125,NA,5.8,160,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Slipstream,2005,89,NA,3.8,199,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,,0,0,0,0,0,0,0
Say You'll Be Mine,1999,96,NA,5.7,17,14.5,0,4.5,14.5,0,4.5,14.5,24.5,4.5,24.5,,0,0,1,0,0,1,0
"Soplagaitas, El",1980,85,NA,1.7,11,34.5,24.5,0,0,4.5,0,0,0,0,24.5,,0,0,1,0,0,0,0
Ghost,1990,128,22000000,6.8,19005,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,0,1,0,1,0
"Mark, The",1961,127,NA,7.7,69,0,4.5,0,4.5,4.5,4.5,14.5,24.5,34.5,4.5,,0,0,0,1,0,0,0
Golpe de estadio,1998,105,NA,7.3,88,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,1,0,0,1,0
Gritos en la noche,1962,86,NA,5.3,162,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
Love in a Taxi,1980,90,NA,7.7,5,0,0,24.5,0,0,0,24.5,44.5,0,24.5,,0,0,0,1,0,1,0
Dead Man's Eyes,1944,64,NA,5.7,29,4.5,0,4.5,4.5,24.5,24.5,14.5,4.5,0,14.5,,0,0,0,0,0,0,0
Primary,1960,60,NA,7.1,74,4.5,0,4.5,0,4.5,24.5,14.5,24.5,24.5,4.5,,0,0,0,0,1,0,0
Porky's Road Race,1937,7,NA,6.7,9,0,0,0,0,0,24.5,44.5,24.5,0,14.5,,0,1,1,0,0,0,1
Klassikko,2001,80,NA,6.7,209,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,1,1,0,0,0
Triple agent,2004,115,NA,6.4,137,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,14.5,4.5,,0,0,0,1,0,0,0
"Interruption, The",2004,25,70000,5.5,14,0,0,24.5,0,0,4.5,14.5,0,0,45.5,,0,0,0,1,0,0,1
Trap Happy Porky,1945,6,NA,7.2,38,0,4.5,4.5,0,14.5,4.5,24.5,14.5,4.5,14.5,,0,1,1,0,0,0,1
America the Beautiful,1975,20,NA,9.4,9,0,14.5,0,0,0,0,0,14.5,34.5,44.5,,0,0,0,0,1,0,1
11'09''01 - September 11,2002,134,NA,6.9,1264,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Visite,1994,7,NA,6,5,0,0,0,0,0,64.5,44.5,0,0,0,,0,0,0,0,0,0,1
"Collectionneur, Le",2002,110,NA,6.6,194,4.5,4.5,4.5,4.5,4.5,4.5,34.5,24.5,4.5,4.5,,0,0,0,0,0,0,0
Where No Vultures Fly,1951,107,NA,6.6,14,0,0,0,0,4.5,24.5,34.5,34.5,0,0,,0,0,0,1,0,0,0
Dog Brain,1988,3,NA,4.2,8,24.5,0,14.5,14.5,0,0,24.5,0,0,24.5,,0,1,1,0,0,0,1
Xuxa e os Duendes,2001,90,NA,2.1,113,64.5,14.5,4.5,4.5,4.5,4.5,0,4.5,4.5,4.5,,0,0,1,0,0,0,0
No Holds Barred,1989,93,NA,3.5,1007,24.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,14.5,,1,0,0,0,0,0,0
Salty O'Rourke,1945,100,NA,6.5,25,0,14.5,0,14.5,0,14.5,24.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
El Alamein,2002,117,NA,7.3,131,0,4.5,0,0,4.5,14.5,24.5,34.5,14.5,4.5,,0,0,0,1,0,0,0
Up for Grabs,2003,7,NA,9.3,10,0,0,0,0,14.5,0,14.5,0,14.5,74.5,,0,0,1,0,0,0,1
Dating: Do's and Don'ts,1949,13,NA,4,13,14.5,4.5,24.5,0,24.5,4.5,14.5,0,4.5,0,,0,0,0,1,0,0,1
Familien Gregersen,2004,240,NA,5.1,46,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,0,14.5,,0,0,0,1,0,0,0
Olsen-bandens sidste stik,1998,105,NA,4.7,190,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
30 Years of Fun,1963,85,NA,6.7,15,14.5,0,0,24.5,4.5,0,24.5,4.5,4.5,24.5,,0,0,1,0,0,0,0
Creeps,1956,16,NA,6,31,4.5,4.5,14.5,4.5,4.5,14.5,14.5,4.5,0,14.5,,0,0,1,0,0,0,1
Trasgredire,2000,84,NA,4.7,126,14.5,4.5,14.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,1,0,0,0
Lemming Aid,1994,12,NA,5.6,14,0,0,0,0,45.5,0,14.5,14.5,14.5,4.5,,0,0,1,1,0,0,1
"Sepolcro dei re, Il",1960,93,NA,4.9,13,0,0,4.5,14.5,34.5,14.5,0,24.5,0,4.5,,0,0,0,0,0,0,0
Aitsu to watashi,1961,105,NA,5,5,0,24.5,0,24.5,0,0,0,44.5,24.5,0,,0,0,1,0,0,0,0
Famous Boners,1942,10,NA,6.1,5,0,0,0,0,44.5,0,64.5,0,0,0,,0,0,0,0,1,0,1
"Sultans, Les",1966,94,NA,5.3,6,0,0,34.5,0,14.5,14.5,14.5,0,0,14.5,,0,0,0,1,0,0,0
Koskenlaskijan morsian,1937,83,NA,8.7,9,0,0,0,0,14.5,24.5,14.5,24.5,24.5,14.5,,0,0,0,1,0,0,0
"Working Man, The",1933,78,199000,7.7,110,4.5,0,0,4.5,4.5,4.5,14.5,4.5,24.5,64.5,,0,0,1,1,0,0,0
Fuyajo,1998,122,NA,7.3,109,4.5,4.5,0,4.5,4.5,4.5,24.5,24.5,24.5,14.5,,0,0,0,0,0,0,0
Picture Mommy Dead,1966,88,NA,3.5,42,14.5,4.5,14.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Catch Us If You Can,1965,91,NA,5.7,77,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,24.5,,0,0,1,0,0,0,0
Married/Unmarried,2001,102,NA,5.9,42,4.5,4.5,4.5,0,4.5,4.5,14.5,34.5,24.5,14.5,,0,0,0,1,0,0,0
Bride and Gloom,1947,16,NA,6.9,6,0,0,14.5,14.5,0,0,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,1
All Dogs Go to Heaven,1989,89,NA,5.5,1769,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,,0,1,0,0,0,0,0
