title,year,length,budget,rating,votes,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,mpaa,Action,Animation,Comedy,Drama,Documentary,Romance,Short
No Minor Vices,1948,96,NA,5.6,23,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,0,14.5,,0,0,1,0,0,0,0
Hundtricket - The movie,2002,106,NA,5.6,387,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,1,1,0,1,0
"Mouse That Jack Built, The",1959,7,NA,8.2,39,0,0,4.5,0,14.5,0,14.5,24.5,24.5,34.5,,0,1,1,0,0,0,1
Honey I Blew Up the Kid,1992,89,NA,4.2,3172,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
America the Beautiful,1967,20,NA,8.3,10,0,0,0,0,0,0,0,34.5,24.5,45.5,,0,0,0,0,1,0,1
Barefoot Adventure,1960,74,NA,5,10,0,0,0,14.5,24.5,14.5,14.5,24.5,0,34.5,,0,0,0,0,1,0,0
"Muchachos de antes no usaban gomina, Los",1969,115,NA,5.7,6,0,0,0,0,14.5,34.5,14.5,0,34.5,0,,0,0,1,0,0,0,0
Untamed,1929,86,NA,4.9,47,0,4.5,4.5,24.5,14.5,14.5,14.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Waterproof,1999,95,NA,6.2,103,4.5,0,4.5,4.5,14.5,4.5,14.5,14.5,14.5,24.5,PG-13,0,0,0,1,0,0,0
Original Cast Album-Company,1970,58,NA,8.8,37,4.5,0,0,0,0,4.5,4.5,14.5,24.5,45.5,,0,0,0,0,1,0,0
Broadway Musketeers,1938,63,NA,6.2,16,0,0,0,14.5,4.5,34.5,24.5,14.5,0,0,,0,0,0,1,0,0,0
Ashanti,1979,118,NA,4.6,203,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Kora Terry,1940,110,NA,4.3,60,34.5,14.5,4.5,4.5,24.5,4.5,4.5,4.5,0,4.5,,0,0,0,0,0,0,0
Pink Posies,1967,6,NA,6.1,8,0,0,0,0,14.5,45.5,24.5,0,0,14.5,,0,1,0,0,0,0,1
Shanghai Surprise,1986,97,17000000,2.8,836,34.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,1,0,1,0
Diamond Horseshoe,1945,104,NA,6.3,49,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
Formulas for Seduction: The Cinema of Atom Egoyan,1999,52,NA,8.4,16,14.5,0,0,0,0,0,24.5,14.5,24.5,14.5,,0,0,0,0,1,0,0
Meine Tochter und ich,1963,90,NA,4.4,19,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,0,0,,0,0,1,0,0,0,0
Secret Needs,2001,90,NA,3.4,19,14.5,14.5,34.5,14.5,4.5,0,0,4.5,4.5,14.5,R,0,0,0,0,0,0,0
Single-Handed,1953,83,NA,6,83,4.5,4.5,4.5,4.5,14.5,14.5,4.5,24.5,14.5,34.5,,1,0,0,1,0,0,0
Oedipus Rex,1975,5,NA,4.5,10,14.5,0,0,14.5,0,0,14.5,14.5,0,64.5,,0,0,0,1,0,0,1
Smokescreen,1964,70,NA,6.2,10,14.5,0,0,0,14.5,0,44.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Never Too Late,1965,105,NA,5.9,69,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,34.5,,0,0,1,0,0,0,0
Medal for the General,1944,84,NA,5.4,5,0,24.5,0,0,24.5,24.5,0,24.5,24.5,0,,0,0,0,1,0,0,0
Penis,1997,3,NA,5.2,55,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,45.5,,0,0,0,0,0,0,1
Izbavitelj,1976,80,NA,7.2,53,0,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,0,0,0,0
"Pace That Kills, The",1935,68,NA,3.8,46,14.5,14.5,24.5,14.5,14.5,4.5,4.5,4.5,14.5,4.5,,0,0,0,1,0,0,0
This Year's Love,1999,108,NA,6.1,522,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,4.5,,0,0,1,1,0,1,0
Beyond Borders: John Sayles in Mexico,2003,56,NA,6.1,11,4.5,14.5,0,0,0,24.5,0,34.5,0,4.5,,0,0,0,0,1,0,0
Flesh for Frankenstein,1973,95,NA,5.1,678,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
Diebinnen,1996,93,NA,5.2,8,24.5,0,0,0,24.5,14.5,14.5,14.5,0,14.5,,0,0,0,0,0,0,0
"Sex, Politics & Cocktails",2002,90,NA,2.8,29,14.5,4.5,0,4.5,4.5,4.5,4.5,4.5,14.5,34.5,,0,0,1,0,0,1,0
Prince,1991,75,NA,5.3,10,0,0,0,0,14.5,0,14.5,14.5,14.5,64.5,,0,0,0,0,0,0,0
Hot Times at Montclair High,1989,87,NA,3.6,36,4.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,0,34.5,,0,0,1,0,0,0,0
1001 Nights,1998,23,NA,7.3,11,0,0,0,0,0,14.5,0,24.5,14.5,34.5,,0,0,0,0,0,0,1
"Complex Sessions, The",1994,30,NA,9.8,25,4.5,4.5,0,0,0,0,4.5,4.5,4.5,74.5,,0,0,0,0,0,0,1
Tsareubiytsa,1991,104,NA,6.9,45,0,0,0,4.5,4.5,4.5,24.5,24.5,4.5,24.5,,0,0,0,1,0,0,0
American Roulette,1988,102,NA,4.6,40,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,0,4.5,,0,0,0,0,0,0,0
Life Begins,1932,71,NA,6.1,25,4.5,4.5,4.5,4.5,4.5,14.5,34.5,4.5,4.5,4.5,,0,0,0,1,0,0,0
Francisca,1981,166,NA,6.3,36,4.5,4.5,0,4.5,4.5,14.5,4.5,14.5,14.5,34.5,,0,0,0,1,0,0,0
Stiltwalkers,2002,13,NA,5.7,13,14.5,0,4.5,4.5,34.5,4.5,4.5,4.5,0,4.5,,0,1,0,0,0,0,1
Naege ola,1996,114,NA,7.5,9,0,0,0,14.5,0,24.5,0,34.5,14.5,24.5,,0,0,0,1,0,0,0
Colette,1952,21,NA,5.4,6,0,0,0,0,64.5,14.5,14.5,0,0,0,,0,0,0,0,1,0,1
"Zusjes Kriegel, De",2004,85,NA,4.3,26,14.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,0,,0,0,0,0,0,0,0
"Elephant Man, The",1980,124,5000000,8.2,16422,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
Fame Is the Spur,1946,116,NA,6,25,4.5,0,4.5,0,4.5,24.5,24.5,24.5,0,14.5,,0,0,0,1,0,0,0
"Otra conquista, La",1998,106,3500000,6.7,140,4.5,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,34.5,R,0,0,0,1,0,0,0
Daddy's Gone A-Hunting,1969,108,NA,5.7,64,0,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,,0,0,0,0,0,0,0
Home alone da riber,2002,105,NA,3.3,6,14.5,0,0,0,34.5,0,0,0,0,45.5,,0,0,1,1,0,0,0
"Guy Thing, A",2003,101,20000000,5.3,2885,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,PG-13,0,0,1,0,0,1,0
Go Fish,1994,84,15000,5.8,621,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,R,0,0,0,0,0,1,0
Special Agent,1949,71,NA,6.8,8,0,0,0,0,14.5,14.5,24.5,45.5,0,0,,0,0,0,1,0,0,0
Noro,2002,85,500000,5.4,12,14.5,0,0,14.5,45.5,4.5,0,0,0,4.5,,0,0,0,1,0,0,0
"Zaak van leven of dood, Een",1983,93,NA,5.8,6,0,0,14.5,0,14.5,34.5,14.5,14.5,0,0,,0,0,0,0,0,0,0
Nitrato d'argento,1997,87,NA,6.2,16,0,14.5,4.5,0,14.5,0,14.5,4.5,4.5,44.5,,0,0,1,0,0,0,0
Dixiana,1930,100,NA,6.1,41,4.5,4.5,4.5,14.5,4.5,14.5,14.5,4.5,4.5,14.5,,0,0,1,0,0,0,0
Youngblood Hawke,1964,137,NA,5.3,53,0,0,4.5,14.5,24.5,4.5,14.5,14.5,4.5,24.5,,0,0,0,1,0,0,0
Asobi no jikan wa owaranai,1991,111,NA,7.7,8,0,0,14.5,0,0,0,0,14.5,34.5,34.5,,0,0,1,0,0,0,0
Heartaches,1981,92,NA,5.4,29,4.5,0,4.5,4.5,34.5,14.5,4.5,14.5,4.5,4.5,,0,0,1,0,0,0,0
That Certain Woman,1937,93,NA,6.2,156,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,24.5,4.5,,0,0,0,1,0,0,0
Here Comes Flossie,1933,18,NA,6.6,5,0,0,24.5,0,0,24.5,64.5,0,0,0,,0,0,1,0,0,0,1
Wrong Again,1929,20,NA,7.1,55,0,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,,0,0,1,0,0,0,1
Provincia meccanica,2005,107,NA,4.4,19,14.5,14.5,14.5,14.5,14.5,24.5,14.5,14.5,0,0,,0,0,0,1,0,0,0
Gunman in the Streets,1950,86,NA,6.8,14,0,0,0,0,4.5,24.5,44.5,14.5,0,4.5,,0,0,0,0,0,0,0
Horror Heaven,1984,22,NA,3.7,19,24.5,0,4.5,34.5,14.5,14.5,14.5,0,0,0,,0,0,1,0,0,0,1
Dead On Time,1999,15,NA,5.4,20,14.5,0,0,4.5,24.5,14.5,14.5,24.5,14.5,0,,0,0,0,0,0,0,1
Bright Young Things,2003,105,NA,6.8,621,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,R,0,0,1,1,0,0,0
Magokoro,1939,67,NA,6.8,6,0,0,0,0,0,34.5,0,34.5,34.5,0,,0,0,0,0,0,0,0
Mitahat La'af,1982,95,NA,7,12,0,0,0,0,0,14.5,0,14.5,14.5,45.5,,0,0,0,1,0,0,0
Fools for Scandal,1938,80,1300000,5.6,44,4.5,4.5,4.5,4.5,14.5,14.5,14.5,24.5,4.5,4.5,,0,0,1,0,0,1,0
Dog Star Man: Part I,1962,30,NA,6,119,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,,0,0,0,0,0,0,1
Destry Rides Again,1932,61,NA,5,14,0,14.5,4.5,0,4.5,4.5,14.5,24.5,14.5,4.5,,0,0,0,0,0,0,0
I Love Trouble,1994,123,NA,5.1,2805,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,1,0,1,0,0,1,0
Pamplemousse,1999,4,NA,5.7,10,0,14.5,14.5,0,0,14.5,0,14.5,14.5,45.5,,0,0,1,0,0,0,1
"Cooler, The",2003,101,NA,7,6329,4.5,4.5,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,R,0,0,1,1,0,1,0
"Garras de Lorelei, Las",1974,80,NA,3.3,40,14.5,4.5,14.5,14.5,24.5,14.5,14.5,0,4.5,14.5,,0,0,0,0,0,0,0
Defenseless,1991,104,NA,5.9,206,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,,0,0,0,0,0,0,0
"Knock Knock, I'm Looking to Marry",2003,100,NA,4.9,7,24.5,14.5,0,0,0,14.5,0,44.5,0,0,,0,0,0,0,0,0,0
Body and Soul,1947,104,NA,8.1,521,4.5,4.5,0,4.5,4.5,4.5,14.5,24.5,24.5,24.5,,0,0,0,1,0,0,0
Kingpin,1996,117,25000000,6.6,10643,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,PG-13,0,0,1,0,0,0,0
"Royal Rodeo, The",1939,15,NA,5.4,17,4.5,0,0,14.5,24.5,4.5,44.5,4.5,0,0,,0,0,0,0,0,0,1
Tango je tuzna misao koja se plese,1997,90,NA,4.3,5,0,0,0,44.5,0,0,24.5,24.5,0,24.5,,0,0,0,1,0,0,0
Ruthless People,1986,93,NA,6.7,4724,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,,0,0,1,0,0,0,0
Drenge,1977,83,NA,6.2,40,4.5,0,4.5,4.5,4.5,24.5,14.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
Memoirs of an Evil Stepmother,2004,18,20000,8,6,0,0,0,0,14.5,0,14.5,34.5,0,34.5,,0,0,1,0,0,0,1
"Upgrade, The",2000,17,NA,5,17,4.5,0,4.5,4.5,24.5,24.5,0,14.5,14.5,4.5,,0,0,1,0,0,0,1
Don Kikhot,1957,110,NA,7.5,43,0,0,4.5,0,4.5,4.5,24.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Baara,1978,90,NA,5.6,7,24.5,0,0,0,24.5,0,24.5,0,14.5,0,,0,0,0,0,0,0,0
Naughty But Mice,1939,8,NA,6.2,12,0,14.5,4.5,14.5,0,14.5,4.5,0,0,34.5,,0,1,1,0,0,0,1
Bian zou bian chang,1991,103,NA,6.9,148,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
Jenaro el de los 14,1974,85,NA,3.8,8,0,14.5,14.5,14.5,24.5,14.5,0,0,14.5,14.5,,0,0,1,0,0,0,0
Kimberly,1999,106,2000000,5.3,231,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,R,0,0,1,0,0,1,0
Voyage to the Planet of Prehistoric Women,1968,78,NA,2,69,44.5,14.5,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
"Night of the Hunter, The",1955,93,795000,8.2,7543,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,,0,0,0,1,0,0,0
Apache Warrior,1957,74,NA,5,16,4.5,0,14.5,14.5,24.5,24.5,14.5,0,0,0,,0,0,0,0,0,0,0
Dear Pam,1976,84,NA,4.7,5,0,0,24.5,0,0,24.5,24.5,0,44.5,0,,0,0,0,0,0,0,0
Bager,2003,19,NA,5,5,0,0,0,0,100,0,0,0,0,0,,0,0,0,1,0,0,1
"Printemps, l'automne et l'amour, Le",1955,95,NA,4.1,7,14.5,0,14.5,0,0,0,24.5,14.5,14.5,14.5,,0,0,1,1,0,0,0
237,2000,12,NA,4.3,7,0,0,24.5,0,0,14.5,14.5,24.5,0,14.5,,0,0,0,0,0,0,1
Brat,1997,99,NA,7.1,708,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,1,0,0,0
"Cangaceiro, O",1953,105,NA,7.8,62,0,0,0,4.5,4.5,4.5,4.5,24.5,34.5,24.5,,1,0,0,1,0,0,0
Phantom of the Mall: Eric's Revenge,1989,91,NA,3.3,106,24.5,4.5,4.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,,0,0,0,0,0,1,0
"Piranha, Piranha!",1972,94,NA,3.9,31,24.5,4.5,4.5,14.5,14.5,4.5,4.5,0,0,14.5,,0,0,0,1,0,0,0
How to Judge Character by the Face,1986,9,NA,1.3,16,84.5,14.5,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1
Telefoni bianchi,1976,120,NA,6.2,29,4.5,4.5,0,0,14.5,34.5,24.5,14.5,14.5,4.5,,0,0,1,0,0,0,0
Sir Cocuklari,2002,110,NA,8.4,21,4.5,0,0,0,0,0,4.5,4.5,24.5,45.5,,0,0,0,1,0,0,0
One Magic Christmas,1985,88,NA,6.1,295,4.5,4.5,4.5,4.5,14.5,4.5,14.5,24.5,4.5,24.5,,0,0,0,0,0,0,0
Hollywood Homicide,2003,116,75000000,5.2,5312,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,PG-13,1,0,1,0,0,0,0
"Eastern Westerner, An",1920,24,NA,7,40,0,0,0,0,4.5,34.5,34.5,14.5,4.5,14.5,,0,0,1,0,0,0,1
Blomsterfangen,1996,43,NA,5.9,20,4.5,0,0,14.5,24.5,24.5,34.5,0,4.5,4.5,,0,0,0,1,0,0,1
When Zachary Beaver Came to Town,2003,85,3000000,7.9,35,4.5,4.5,0,4.5,0,4.5,4.5,24.5,24.5,34.5,PG,0,0,0,1,0,0,0
Blueberry Hill,1988,93,NA,2.5,79,64.5,4.5,4.5,4.5,4.5,4.5,4.5,0,0,14.5,,0,0,0,0,0,0,0
Farrebique ou les quatre saison,1946,90,NA,6.6,18,14.5,4.5,0,0,0,14.5,0,24.5,14.5,24.5,,0,0,0,0,1,0,0
"Hombre de papel, El",1963,110,NA,5.6,17,0,0,4.5,4.5,14.5,0,4.5,4.5,14.5,44.5,,0,0,0,1,0,0,0
Shall we dansu?,1996,118,NA,7.7,3368,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,PG-13,0,0,1,0,0,0,0
Au bonheur des dames,1943,88,NA,6.3,19,0,0,0,4.5,24.5,14.5,34.5,24.5,0,0,,0,0,0,0,0,0,0
One of Our Spies Is Missing,1966,100,NA,5.6,52,4.5,0,4.5,4.5,14.5,34.5,14.5,4.5,0,4.5,,1,0,1,0,0,0,0
Goldirocks,2003,94,NA,4.6,20,14.5,0,0,14.5,4.5,14.5,14.5,14.5,14.5,14.5,,0,0,1,0,0,0,0
"Reluctant Dragon, The",1941,72,NA,6.8,146,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,14.5,,0,1,1,0,0,0,0
"Invisible Ray, The",1936,80,NA,6.7,99,0,4.5,4.5,4.5,14.5,4.5,24.5,14.5,14.5,14.5,,0,0,0,0,0,0,0
"Barefoot Executive, The",1971,96,NA,5.3,225,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Iron Maze,1991,104,NA,4.1,176,14.5,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,14.5,,0,0,0,1,0,0,0
"Jungfrauenmaschine, Die",1988,84,NA,6.2,56,14.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,,0,0,0,0,0,0,0
Pals and Gals,1954,17,NA,5.9,27,14.5,14.5,14.5,14.5,0,14.5,4.5,14.5,0,0,,0,0,1,0,0,0,1
Please Sir!,1971,100,NA,5.6,65,4.5,4.5,4.5,4.5,24.5,14.5,24.5,14.5,4.5,14.5,,0,0,1,0,0,0,0
"Malamondo, I",1964,110,NA,6.3,7,14.5,0,0,14.5,14.5,0,14.5,14.5,14.5,14.5,,0,0,0,0,1,0,0
Gods and Monsters,1998,105,3500000,7.6,9020,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,R,0,0,0,1,0,0,0
Doughnuts and Society,1936,63,NA,4.7,7,14.5,0,0,0,0,14.5,24.5,0,0,44.5,,0,0,1,0,0,1,0
Eyes of Fire,1983,82,NA,5.1,111,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,,0,0,0,0,0,0,0
Monsieur Hire,1989,81,NA,7.5,811,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,24.5,,0,0,0,0,0,0,0
Can I Get a Witness?,1996,17,NA,7,5,0,0,0,24.5,0,0,44.5,24.5,24.5,0,,0,0,0,0,0,0,1
"Blessing of Prometheus, The",2000,20,0,6.1,18,4.5,0,0,0,4.5,0,24.5,24.5,24.5,14.5,,0,0,0,0,0,0,1
Siraa Fil-Wadi,1954,105,NA,7.4,17,0,4.5,0,0,4.5,0,0,14.5,24.5,44.5,,0,0,0,0,0,0,0
Drugstore Cowboy,1989,100,2500000,7.4,4999,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Basilisk Stare,2003,13,NA,4.5,15,4.5,0,14.5,4.5,0,4.5,24.5,14.5,0,24.5,,0,0,0,1,0,0,1
"Goose Steps Out, The",1942,79,NA,6.4,42,0,0,0,0,4.5,14.5,34.5,24.5,14.5,14.5,,0,0,1,0,0,0,0
Homo Eroticus,1971,92,NA,4.6,12,0,4.5,4.5,4.5,44.5,34.5,0,0,0,0,,0,0,1,0,0,0,0
Happy Ever After,1932,86,NA,8.8,7,0,14.5,0,0,0,0,0,24.5,14.5,44.5,,0,0,0,0,0,0,0
Plunge,1990,85,NA,5.3,5,0,0,24.5,0,0,44.5,0,0,44.5,0,,0,0,0,0,0,0,0
Dark Confessions,1998,92,NA,3.8,20,14.5,0,34.5,4.5,14.5,4.5,0,14.5,4.5,24.5,R,1,0,0,1,0,0,0
Bons baisers de Hong Kong,1975,97,NA,3.4,24,14.5,14.5,14.5,4.5,14.5,4.5,4.5,0,14.5,14.5,,0,0,1,0,0,0,0
Testimone a rischio,1996,90,NA,7.2,29,0,4.5,0,4.5,0,14.5,24.5,24.5,0,14.5,,0,0,0,1,0,0,0
Carry on Doctor,1967,94,NA,5.9,357,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Stockholm Marathon,1994,87,NA,4.9,219,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,4.5,,0,0,0,0,0,0,0
Puss in Boots,1922,9,NA,5.1,13,0,0,4.5,24.5,4.5,24.5,14.5,14.5,0,4.5,,0,1,0,0,0,0,1
"Steal, The",1994,91,NA,3.9,41,4.5,14.5,14.5,4.5,24.5,4.5,4.5,4.5,0,4.5,,0,0,1,0,0,0,0
Bezeten - Het gat in de muur,1969,100,NA,5.1,12,4.5,0,14.5,4.5,14.5,4.5,0,0,4.5,34.5,,0,0,0,0,0,0,0
Desire,1936,95,1200000,7.2,174,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,0,1,0,0,1,0
"Adventures of Ichabod and Mr. Toad, The",1949,68,NA,7.3,625,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,,0,1,0,0,0,0,0
"Pigkeeper's Daughter, The",1972,92,NA,4.6,36,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
Before Night Falls,2000,133,NA,7.2,3608,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,R,0,0,0,1,0,0,0
Linda/Les and Annie,1992,32,NA,6.2,6,0,0,0,0,14.5,0,14.5,45.5,0,14.5,,0,0,0,0,1,0,1
Zebrahead,1992,100,NA,5.9,311,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
Say It Isn't So,2001,93,25000000,4.6,3144,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,R,0,0,1,0,0,1,0
Duel at Diablo,1966,103,NA,6.4,281,4.5,4.5,4.5,4.5,4.5,14.5,34.5,14.5,4.5,14.5,,0,0,0,0,0,0,0
Blonde Ice,1948,73,NA,6.3,30,14.5,0,0,4.5,4.5,14.5,14.5,14.5,24.5,14.5,,0,0,0,0,0,0,0
Bullets for O'Hara,1941,50,NA,5.8,23,0,0,4.5,14.5,14.5,34.5,24.5,4.5,0,0,,0,0,0,1,0,0,0
Treasure Island,1934,110,NA,7.2,267,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,,0,0,0,0,0,0,0
"Outsider, The",1979,128,NA,6.1,32,4.5,0,4.5,4.5,14.5,4.5,4.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Erskineville Kings,1999,90,NA,6,109,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,,0,0,0,1,0,0,0
"Rurales de Texas, Los",1964,94,NA,3.1,7,0,24.5,0,14.5,45.5,0,0,0,0,0,,0,0,0,0,0,0,0
"Noche con Sabrina Love, Una",2000,95,NA,7.5,186,4.5,4.5,4.5,4.5,4.5,24.5,14.5,24.5,14.5,14.5,,0,0,1,1,0,0,0
Dogtown and Z-Boys,2001,91,NA,7.4,1555,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,14.5,14.5,PG-13,0,0,0,0,1,0,0
Some of My Best Friends Are,1971,110,NA,6.6,19,0,0,0,4.5,14.5,24.5,14.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
"Armchair Hacker, The",1985,114,NA,7.9,10,14.5,0,0,0,14.5,0,0,34.5,14.5,44.5,,1,0,1,0,0,0,0
Jelly Pilgrim,2004,4,60000,2,6,14.5,34.5,0,0,0,0,0,0,14.5,34.5,,0,1,0,0,0,0,1
Countryman,1982,102,NA,6.7,49,0,0,4.5,0,14.5,4.5,4.5,14.5,14.5,44.5,,0,0,0,1,0,0,0
Green Ice,1981,110,NA,4.8,124,4.5,0,4.5,14.5,24.5,14.5,14.5,4.5,4.5,14.5,,0,0,0,0,0,0,0
Backfire,1950,91,NA,5.7,17,0,4.5,0,4.5,14.5,14.5,24.5,24.5,4.5,0,,0,0,0,1,0,0,0
"Dicker Hund, Ein",1982,86,NA,3.1,16,34.5,4.5,14.5,14.5,4.5,0,0,14.5,0,4.5,,0,0,1,0,0,0,0
Young Bride,1932,76,NA,5.9,39,0,4.5,4.5,4.5,4.5,14.5,44.5,14.5,4.5,4.5,,0,0,0,1,0,0,0
"Secret Policeman's Third Ball, The",1987,96,NA,6.4,19,0,0,0,24.5,14.5,14.5,24.5,14.5,14.5,0,,0,0,1,0,1,0,0
Agostino,1962,105,NA,5.9,6,0,0,0,14.5,0,14.5,34.5,0,14.5,14.5,,0,0,0,1,0,0,0
"Canoeing on the Charles River, Boston, Mass.",1904,2,NA,4.4,8,0,14.5,24.5,14.5,34.5,0,14.5,0,0,0,,0,0,0,0,1,0,1
Taeyangeun eobda,1998,108,NA,7.3,48,4.5,0,0,0,4.5,4.5,24.5,24.5,14.5,14.5,,0,0,0,1,0,0,0
Grounds for Marriage,1951,90,NA,6.4,25,4.5,0,0,4.5,4.5,24.5,34.5,4.5,4.5,4.5,,0,0,1,0,0,0,0
"Cinque della vendetta, I",1968,103,NA,4.1,9,0,0,14.5,14.5,45.5,14.5,0,0,14.5,0,,0,0,0,0,0,0,0
"Casa del buon ritorno, La",1986,90,NA,4.5,6,14.5,0,0,0,14.5,14.5,45.5,0,0,0,,0,0,0,0,0,0,0
I Love You,1986,101,NA,5.2,66,4.5,4.5,4.5,14.5,14.5,4.5,4.5,14.5,4.5,14.5,,0,0,0,1,0,1,0
Under Suspicion,2000,111,25000000,6.4,3718,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
Man to Man,2005,122,30000000,6,76,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,4.5,14.5,,0,0,0,0,0,0,0
"Big Brass Ring, The",1999,104,7000000,5.4,271,4.5,4.5,4.5,14.5,14.5,24.5,14.5,14.5,4.5,4.5,R,0,0,0,1,0,0,0
Fyra kvinnor,2001,94,NA,5.6,25,14.5,4.5,0,4.5,4.5,4.5,14.5,24.5,4.5,14.5,,0,0,0,1,0,0,0
Baby Cat,1983,80,NA,3.8,9,0,14.5,34.5,14.5,24.5,24.5,0,0,0,0,,0,0,1,0,0,0,0
Ballata per un pistolero,1967,98,NA,3.6,9,24.5,14.5,44.5,0,0,14.5,0,0,0,14.5,,0,0,0,0,0,0,0
"Floorwalker, The",1916,29,NA,7.1,194,4.5,0,4.5,4.5,4.5,14.5,34.5,24.5,14.5,4.5,,0,0,1,0,0,0,1
Tauw,1970,24,NA,7,8,0,0,0,0,24.5,0,45.5,0,24.5,0,,0,0,0,0,0,0,1
Sleepover,1995,88,NA,5.6,14,24.5,0,0,0,14.5,24.5,0,4.5,24.5,4.5,,0,0,0,0,0,0,0
